row_id,tweet_id,text,raw_content,date,post_type,language,like_count,retweet_count,reply_count,retweeted_tweet,quoted_tweet,in_reply_to_screen_name,hashtags,mentioned_users,user,user_id,url,dataset_split,sampled_at
11,1801039590842683604,@RedEaglePatriot Doesn't matter Trump is no different from Joe Biden,@RedEaglePatriot Doesn't matter Trump is no different from Joe Biden,2024-06-12,reply,en,0,0,0,False,False,RedEaglePatriot,[],[],"""{'id': 1709385626800545792, 'id_str': '1709385626800545792', 'url': 'https://twitter.com/Christopher Wallace', 'username': 'Christopher Wallace', 'rawDescription': 'RFK 24 DeSantis 2028', 'created': datetime.datetime(2023, 10, 4, 1, 52, 27, tzinfo=datetime.timezone.utc), 'followersCount': 463, 'friendsCount': 275, 'statusesCount': 870, 'favouritesCount': 163, 'listedCount': 10, 'mediaCount': 24, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1795185804555509761/LIGrlIaI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Wallace_Chris12/status/1801039590842683604,,2026-02-15 17:25:41.192625
12,1801041741769757051,"🔥TOP Trending Coins TODAY🔥

1. $MAGA
2. $TOSHI
3. $MUMU
4. $WELSH
5. $BKN
6. #BITCOIN
7. $IXT
8. $MOCHI
9. $HGBT
10. $TRUMP
11. $ATH
12. $IO
13. $NORMIE
14. $SOL
15. $BRETT

$Crypto
Join our telegram channel for trading signals.
Channel Here : https://t.co/rZAmcBSRwm","🔥TOP Trending Coins TODAY🔥

1. $MAGA
2. $TOSHI
3. $MUMU
4. $WELSH
5. $BKN
6. #BITCOIN
7. $IXT
8. $MOCHI
9. $HGBT
10. $TRUMP
11. $ATH
12. $IO
13. $NORMIE
14. $SOL
15. $BRETT

$Crypto
Join our telegram channel for trading signals.
Channel Here : https://t.co/rZAmcBSRwm",2024-06-12,reply,en,2,1,0,False,False,,[],[],"""{'id': 1587360984787722240, 'id_str': '1587360984787722240', 'url': 'https://twitter.com/Crypto Nuclear', 'username': 'Crypto Nuclear', 'rawDescription': 'Developed By 5 Technical Analysis.\\nDisclaimer : We are not financial advisor\\n\\n- Technical Analysis\\n- Crypto News\\n- Do your own Research ( Dyor )', 'created': datetime.datetime(2022, 11, 1, 8, 28, 53, tzinfo=datetime.timezone.utc), 'followersCount': 1386, 'friendsCount': 68, 'statusesCount': 3359, 'favouritesCount': 31, 'listedCount': 8, 'mediaCount': 2694, 'location': 'Japan', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1594354406073331712/9oYymfb1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/crypto_nuclear/status/1801041741769757051,,2026-02-15 17:25:41.192625
13,1801041151882842177,@OliLondonTV @wearetov Zionist doesn’t not equate to Judaism. There are anti-Zionist Jews and Christian Zionists like Biden and many evangelicals. Stop the amalgamation! That A- card has expired!,@OliLondonTV @wearetov Zionist doesn’t not equate to Judaism. There are anti-Zionist Jews and Christian Zionists like Biden and many evangelicals. Stop the amalgamation! That A- card has expired!,2024-06-12,reply,en,0,0,0,False,False,OliLondonTV,[],[],"""{'id': 36166550, 'id_str': '36166550', 'url': 'https://twitter.com/NDM', 'username': 'NDM', 'rawDescription': '', 'created': datetime.datetime(2009, 4, 28, 20, 6, 6, tzinfo=datetime.timezone.utc), 'followersCount': 241, 'friendsCount': 181, 'statusesCount': 2215, 'favouritesCount': 6100, 'listedCount': 2, 'mediaCount': 63, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1306473165552586753/M1jLfJA-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Noumita/status/1801041151882842177,,2026-02-15 17:25:41.192625
14,1801040056129405129,"@Tenn_MAGA exactly, It would be pillow over head &amp; legs kicking like infants
I'm not coming out of this room! https://t.co/Qvrjt8O5v3","@Tenn_MAGA exactly, It would be pillow over head &amp; legs kicking like infants
I'm not coming out of this room! https://t.co/Qvrjt8O5v3",2024-06-12,reply,en,0,0,0,False,False,Tenn_MAGA,[],[],"""{'id': 1518624484814733314, 'id_str': '1518624484814733314', 'url': 'https://twitter.com/Rick J.\ud83c\uddfa\ud83c\uddf8', 'username': 'Rick J.\ud83c\uddfa\ud83c\uddf8', 'rawDescription': \""Cancer Survivor\u271d\ufe0f-Loves God\ud83d\ude4f & Country\ud83c\uddfa\ud83c\uddf8\\n\ud83d\udeabNO DM's   #IFBAP\ud83e\udd85 #NeverSurrender\u2694\ufe0f\"", 'created': datetime.datetime(2022, 4, 25, 16, 14, 53, tzinfo=datetime.timezone.utc), 'followersCount': 2402, 'friendsCount': 2447, 'statusesCount': 2171, 'favouritesCount': 5121, 'listedCount': 8, 'mediaCount': 898, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1658138678613385217/61Nk2V7-_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/RickJ007/status/1801040056129405129,,2026-02-15 17:25:41.192625
15,1801039082757263646,"Read ""Bragg and Biden campaign ‘coordinated’ to influence 2024 election: FEC complaint' on SmartNews: https://t.co/li71xjLSKt","Read ""Bragg and Biden campaign ‘coordinated’ to influence 2024 election: FEC complaint' on SmartNews: https://t.co/li71xjLSKt",2024-06-12,reply,en,0,0,0,False,False,,[],[],"""{'id': 702208058835927042, 'id_str': '702208058835927042', 'url': 'https://twitter.com/In\u00a7pire Life \ud83d\udd4a', 'username': 'In\u00a7pire Life \ud83d\udd4a', 'rawDescription': '\ud83d\udc7c#ProLife \ud83c\uddfa\ud83c\uddf8#WeThePeople\ud83c\uddfa\ud83c\uddf8 #VoteWisely The Granddaughter of a #WWII PURPLE\ud83d\udc9cHEARTED HERO #Gratitude 1 THESSALONIANS 5:16-18 #SaveAmerica #Discernment\ud83d\udcad', 'created': datetime.datetime(2016, 2, 23, 19, 7, 2, tzinfo=datetime.timezone.utc), 'followersCount': 2969, 'friendsCount': 1933, 'statusesCount': 69595, 'favouritesCount': 36648, 'listedCount': 2, 'mediaCount': 13439, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1727784784506535938/BUtjZ7ZN_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Beauty4Ashes_1/status/1801039082757263646,,2026-02-15 17:25:41.192625
16,1801040894210036059,"@RepAndyBiggsAZ Really on Bannon’s podcast?  And are you swapping stories about Ali Alexander grooming young MAGA boys and scheming with Putin?

It’s a sad day for #Arizona and America when our Elected
Officials are cool with hanging out with thieves and pedophile groomers.   This is reality https://t.co/Y1Aa0MXvEq","@RepAndyBiggsAZ Really on Bannon’s podcast?  And are you swapping stories about Ali Alexander grooming young MAGA boys and scheming with Putin?

It’s a sad day for #Arizona and America when our Elected
Officials are cool with hanging out with thieves and pedophile groomers.   This is reality https://t.co/Y1Aa0MXvEq",2024-06-12,reply,en,3,0,0,False,False,RepAndyBiggsAZ,[],[],"""{'id': 1125029594577371138, 'id_str': '1125029594577371138', 'url': 'https://twitter.com/PhillyPretzel #BeerCheese/Mustard', 'username': 'PhillyPretzel #BeerCheese/Mustard', 'rawDescription': 'Proficient at untwisting #MAGA and Trump\u2019s pretzel logic. #NeverTrump. Champion of bipartisan #CampaignReform.  JD who supports the #RuleofLaw', 'created': datetime.datetime(2019, 5, 5, 13, 28, 52, tzinfo=datetime.timezone.utc), 'followersCount': 3668, 'friendsCount': 5512, 'statusesCount': 46819, 'favouritesCount': 48916, 'listedCount': 1, 'mediaCount': 12439, 'location': 'Pennsylvania ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1725186602366799873/M6MjFZwE_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/ChristianneQ/status/1801040894210036059,,2026-02-15 17:25:41.192625
17,1801040740711100653,Great job by Pete B's team. Biden administration is top notch in fixing things.,Great job by Pete B's team. Biden administration is top notch in fixing things.,2024-06-12,reply,en,1,0,0,False,True,,[],[],"""{'id': 1371844131580956675, 'id_str': '1371844131580956675', 'url': 'https://twitter.com/stayinurlane', 'username': 'stayinurlane', 'rawDescription': '#KamalaHarris2024 and Harris donor. Big believer in equitable opportunities for all. Early childhood education and mental health advocate. #CommanderIsAGoodBoy', 'created': datetime.datetime(2021, 3, 16, 15, 22, 14, tzinfo=datetime.timezone.utc), 'followersCount': 589, 'friendsCount': 942, 'statusesCount': 3325, 'favouritesCount': 5139, 'listedCount': 1, 'mediaCount': 69, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1815116268157935616/jyIAgzmw_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/stayinurlane8/status/1801040740711100653,,2026-02-15 17:25:41.192625
18,1801041303116898802,@donkoclock @RJonesNews @MSNBC It is not just Fox that enables MAGA,@donkoclock @RJonesNews @MSNBC It is not just Fox that enables MAGA,2024-06-12,reply,en,0,0,0,False,False,donkoclock,[],[],"""{'id': 403742843, 'id_str': '403742843', 'url': 'https://twitter.com/Jay', 'username': 'Jay', 'rawDescription': '', 'created': datetime.datetime(2011, 11, 2, 23, 1, 59, tzinfo=datetime.timezone.utc), 'followersCount': 171, 'friendsCount': 100, 'statusesCount': 9337, 'favouritesCount': 25489, 'listedCount': 1, 'mediaCount': 1, 'location': 'New Hampshire', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/378800000840965783/79250e14ea1a3b5477fac17bb080afa8_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Hockey0516/status/1801041303116898802,,2026-02-15 17:25:41.192625
19,1801039125958762516,@DonaldTNews She hangs with a husband who farts and shits himself in public. Of course she is special. Jill Biden is class...Melania is 3rd class.,@DonaldTNews She hangs with a husband who farts and shits himself in public. Of course she is special. Jill Biden is class...Melania is 3rd class.,2024-06-12,reply,en,0,0,0,False,False,DonaldTNews,[],[],"""{'id': 1357844287556231171, 'id_str': '1357844287556231171', 'url': 'https://twitter.com/Rick Cregg', 'username': 'Rick Cregg', 'rawDescription': 'A Canadian that is very concerned about our national standing and democratic sovreignty. A big fan and supporter of the Australian methods of sovreignty.', 'created': datetime.datetime(2021, 2, 6, 0, 12, 5, tzinfo=datetime.timezone.utc), 'followersCount': 267, 'friendsCount': 46, 'statusesCount': 29834, 'favouritesCount': 57767, 'listedCount': 5, 'mediaCount': 0, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/whiskers604/status/1801039125958762516,,2026-02-15 17:25:41.192625
20,1801039291344200155,@GOP Keep telling lies. It’s all your side can ever do.,@GOP Keep telling lies. It’s all your side can ever do.,2024-06-12,reply,en,1,0,0,False,False,GOP,[],[],"""{'id': 1396847098247761926, 'id_str': '1396847098247761926', 'url': 'https://twitter.com/coderedamerica.com', 'username': 'coderedamerica.com', 'rawDescription': 'I fear what becomes of us, if in complacency, we allow the voices of racism, bigotry, hate, intolerance, lies and fascism to be louder than our own. \ud83d\udc99\ud83e\udd8b\ud83c\udff3\ufe0f\\u200d\ud83c\udf08', 'created': datetime.datetime(2021, 5, 24, 15, 14, 51, tzinfo=datetime.timezone.utc), 'followersCount': 2712, 'friendsCount': 3956, 'statusesCount': 26479, 'favouritesCount': 16263, 'listedCount': 2, 'mediaCount': 2543, 'location': 'Fighting MAGA lies and bigotry', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1758557185506783232/UtN9ORJX_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/coderedamerica/status/1801039291344200155,,2026-02-15 17:25:41.192625
21,1801041750514966554,"@RpsAgainstTrump “I don’t care about you, I just want your vote. I don’t care.”
— Convicted Felon Donald Trump, 6/9/24","@RpsAgainstTrump “I don’t care about you, I just want your vote. I don’t care.”
— Convicted Felon Donald Trump, 6/9/24",2024-06-12,reply,en,0,0,0,False,False,RpsAgainstTrump,[],[],"""{'id': 459715372, 'id_str': '459715372', 'url': 'https://twitter.com/WorkWithNature', 'username': 'WorkWithNature', 'rawDescription': 'We must have Truth and the Rule of Law, stewardship of EARTH and Kindness', 'created': datetime.datetime(2012, 1, 9, 23, 59, 34, tzinfo=datetime.timezone.utc), 'followersCount': 708, 'friendsCount': 336, 'statusesCount': 79583, 'favouritesCount': 25969, 'listedCount': 7, 'mediaCount': 2231, 'location': 'Idaho, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/875354479599656962/gyZM45VF_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/bjudy90/status/1801041750514966554,,2026-02-15 17:25:41.192625
22,1801041501289324681,@GuntherEagleman The way yall throw these accusations around about literally every non MAGA woman says so much about you,@GuntherEagleman The way yall throw these accusations around about literally every non MAGA woman says so much about you,2024-06-12,reply,en,0,0,0,False,False,GuntherEagleman,[],[],"""{'id': 1275786336402903043, 'id_str': '1275786336402903043', 'url': 'https://twitter.com/c h a t o', 'username': 'c h a t o', 'rawDescription': '\ud83e\udd2e', 'created': datetime.datetime(2020, 6, 24, 13, 42, 34, tzinfo=datetime.timezone.utc), 'followersCount': 302, 'friendsCount': 1212, 'statusesCount': 6772, 'favouritesCount': 73860, 'listedCount': 2, 'mediaCount': 1020, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1786577262986297344/B1QqZnUs_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/pahdoobah/status/1801041501289324681,,2026-02-15 17:25:41.192625
23,1801040881920643128,@InterStarMedia I think that's what this administration wants... That way they can suspend the election. They know Biden can't win.,@InterStarMedia I think that's what this administration wants... That way they can suspend the election. They know Biden can't win.,2024-06-12,reply,en,1,0,0,False,False,LarryDJonesJr,[],[],"""{'id': 259402850, 'id_str': '259402850', 'url': 'https://twitter.com/\ud83c\uddfa\ud83c\uddf8Jim Jacks \ud83c\uddfa\ud83c\uddf8', 'username': '\ud83c\uddfa\ud83c\uddf8Jim Jacks \ud83c\uddfa\ud83c\uddf8', 'rawDescription': \""Constitutionalist, Patriot\ud83c\uddfa\ud83c\uddf8 MAGA\ud83c\uddfa\ud83c\uddf8\\nFJB  #Pureblood   DEI=Didn't Earn It   BENGALS \ud83d\udc2f Fan since '68  Who Dey! ***NO Crypto or DMs***\"", 'created': datetime.datetime(2011, 3, 1, 21, 6, 50, tzinfo=datetime.timezone.utc), 'followersCount': 2306, 'friendsCount': 3823, 'statusesCount': 5160, 'favouritesCount': 44578, 'listedCount': 1, 'mediaCount': 58, 'location': 'Cincy', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1701028316847767552/1TbOI7WZ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/jimmy2jacks/status/1801040881920643128,,2026-02-15 17:25:41.192625
24,1801039758530896045,"@Jurgen80048425 @JenC222 Pedo-incest, Joe Biden. https://t.co/gS4HxHzWZQ","@Jurgen80048425 @JenC222 Pedo-incest, Joe Biden. https://t.co/gS4HxHzWZQ",2024-06-12,reply,en,2,0,0,False,False,Jurgen80048425,[],[],"""{'id': 1159487301711474693, 'id_str': '1159487301711474693', 'url': 'https://twitter.com/REVOLT AGAINST the DEEP STATE', 'username': 'REVOLT AGAINST the DEEP STATE', 'rawDescription': 'The Democrat weaponizing of government for political gain has ended our Republic', 'created': datetime.datetime(2019, 8, 8, 15, 31, 29, tzinfo=datetime.timezone.utc), 'followersCount': 782, 'friendsCount': 1140, 'statusesCount': 19492, 'favouritesCount': 7381, 'listedCount': 1, 'mediaCount': 3034, 'location': 'Illinois, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1588492606681583622/vDwC622j_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/JeffSta57766029/status/1801039758530896045,,2026-02-15 17:25:41.192625
25,1801040442529562903,Biden has made it clear that he's willing to stand up to bullies like Big Pharma that price gouge Americans out of life saving care. He's committed to holding their greed accountable &amp; ensuring all Americans can afford the help they need. #BidenHarris4More https://t.co/wdlakNeCOE,Biden has made it clear that he's willing to stand up to bullies like Big Pharma that price gouge Americans out of life saving care. He's committed to holding their greed accountable &amp; ensuring all Americans can afford the help they need. #BidenHarris4More https://t.co/wdlakNeCOE,2024-06-12,reply,en,0,0,0,False,False,,[],[],"""{'id': 17123502, 'id_str': '17123502', 'url': 'https://twitter.com/grbsmith #VoteBlueUpAndDownTheBallot2024 \ud83c\udf3b\ud83c\udf3b', 'username': 'grbsmith #VoteBlueUpAndDownTheBallot2024 \ud83c\udf3b\ud83c\udf3b', 'rawDescription': '#fella \ud83c\udf3b \ud83c\udf3b\ud83c\udf3b, Gr-gramma, accountant, NO DM  \ud83e\udd65\ud83c\udf34#TeamHarrisToSaveDemocracy #TrumpTreason #TraitorTrump \\n\ud83c\uddfa\ud83c\uddf8 \ud83e\udd85  Liberal Dem. #VoteBlueUpAndDownTheBallot', 'created': datetime.datetime(2008, 11, 3, 1, 37, 8, tzinfo=datetime.timezone.utc), 'followersCount': 6360, 'friendsCount': 7500, 'statusesCount': 141347, 'favouritesCount': 89980, 'listedCount': 5, 'mediaCount': 2503, 'location': 'Indiana', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1533129960352792577/nmJm5ZBm_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/grbsmith/status/1801040442529562903,,2026-02-15 17:25:41.192625
26,1801038955699171658,"@TheKevinBoyd Where Trump does a lot better than Vance is understanding the country is pretty socially liberal. Trump is fortunate that he’s just like Biden; he can take the party’s hardline positions but he sounds like he doesn’t actually understand it, so people think he’s more moderate","@TheKevinBoyd Where Trump does a lot better than Vance is understanding the country is pretty socially liberal. Trump is fortunate that he’s just like Biden; he can take the party’s hardline positions but he sounds like he doesn’t actually understand it, so people think he’s more moderate",2024-06-12,reply,en,0,0,1,False,False,TheKevinBoyd,[],[],"""{'id': 2221928046, 'id_str': '2221928046', 'url': 'https://twitter.com/Tony', 'username': 'Tony', 'rawDescription': 'token republican in lib circles, token lib in republican circles. you\u2019ll probably hate half my takes, but I hope you stick around for the good ones!', 'created': datetime.datetime(2013, 11, 29, 19, 31, 20, tzinfo=datetime.timezone.utc), 'followersCount': 2309, 'friendsCount': 2368, 'statusesCount': 74713, 'favouritesCount': 118829, 'listedCount': 22, 'mediaCount': 2144, 'location': 'Washington, DC', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1661187609681338369/rhI-5rA1_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/realtonysm1th/status/1801038955699171658,,2026-02-15 17:25:41.192625
27,1801039251376914481,"@ChrisDJackson @POTUS @JoeBiden In one poll. And yet, Biden's aggregate DISAPPROVAL numbers have remained at or above the 56.+ mark for months on end, indicating inaccuracy of individual polls. Oh, the horror for Dems!
https://t.co/skj9rppkhv","@ChrisDJackson @POTUS @JoeBiden In one poll. And yet, Biden's aggregate DISAPPROVAL numbers have remained at or above the 56.+ mark for months on end, indicating inaccuracy of individual polls. Oh, the horror for Dems!
https://t.co/skj9rppkhv",2024-06-12,reply,en,0,0,0,False,False,ChrisDJackson,[],[],"""{'id': 1621978871817183234, 'id_str': '1621978871817183234', 'url': 'https://twitter.com/Blowback Film', 'username': 'Blowback Film', 'rawDescription': 'An objective examination of gun propaganda, hindering genuine discussions and delaying probable solutions. The REAL Conversation... Starts Here!', 'created': datetime.datetime(2023, 2, 4, 21, 8, 14, tzinfo=datetime.timezone.utc), 'followersCount': 435, 'friendsCount': 530, 'statusesCount': 2684, 'favouritesCount': 2306, 'listedCount': 2, 'mediaCount': 444, 'location': 'California', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1744477154820403200/LAY5-Woy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/Blowback_Film/status/1801039251376914481,,2026-02-15 17:25:41.192625
28,1801040584208969970,"8 Isis Terrorists caught and taken into custody in NY, PA, and Los Angeles, as they travelled across Joe Biden's Open Border. 🇺🇸 

And we all know this is only the tip of the iceberg.

USA needs Trump. https://t.co/gp033y2IJb","8 Isis Terrorists caught and taken into custody in NY, PA, and Los Angeles, as they travelled across Joe Biden's Open Border. 🇺🇸 

And we all know this is only the tip of the iceberg.

USA needs Trump. https://t.co/gp033y2IJb",2024-06-12,reply,en,1,0,0,False,False,,[],[],"""{'id': 259780162, 'id_str': '259780162', 'url': 'https://twitter.com/Salty Republican Rocker II', 'username': 'Salty Republican Rocker II', 'rawDescription': 'Self-defined political etnographer. The best is yet to come. \u271d\ufe0f  \ud83c\uddfa\ud83c\uddf8 \ud83c\udf4a \ud83e\ude78', 'created': datetime.datetime(2011, 3, 2, 15, 47, 34, tzinfo=datetime.timezone.utc), 'followersCount': 609, 'friendsCount': 1589, 'statusesCount': 22450, 'favouritesCount': 14989, 'listedCount': 0, 'mediaCount': 14674, 'location': 'Blue State Hell', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1668504427005632514/zU936O09_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/GGLAW3/status/1801040584208969970,,2026-02-15 17:25:41.192625
29,1801041493286617388,@bpolitics @niamalikah @opinion How did you manage to type this while blowing Biden so hard,@bpolitics @niamalikah @opinion How did you manage to type this while blowing Biden so hard,2024-06-12,reply,en,0,0,0,False,False,bpolitics,[],[],"""{'id': 1389786420726964228, 'id_str': '1389786420726964228', 'url': 'https://twitter.com/oldmanstillyelling', 'username': 'oldmanstillyelling', 'rawDescription': 'not the best but still good. Habibi and minion.  Democrat strategist.', 'created': datetime.datetime(2021, 5, 5, 3, 38, 29, tzinfo=datetime.timezone.utc), 'followersCount': 1056, 'friendsCount': 934, 'statusesCount': 23521, 'favouritesCount': 208821, 'listedCount': 4, 'mediaCount': 3658, 'location': 'Colorado, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1744266832679170048/hDp0iyXu_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",,https://twitter.com/timmytimtimco/status/1801041493286617388,,2026-02-15 17:25:41.192625
